timestamp,ball,lon,lat,ball_speed_mps,ball_direction_deg,timestamp_utc8,ship_id,ship_lon_interpolated,ship_lat_interpolated,ship_s_interpolated,distance_to_test_point_km,ship_orig_shipTypeCode,ship_orig_navStatus,ship_orig_latestPortStatus,ship_orig_lengthBow,ship_orig_lengthStern,ship_orig_breadthPort,ship_orig_breadthStarboard,ship_orig_y,ship_orig_c,ship_orig_e,ship_orig_f,ship_orig_p,ship_orig_b,ship_orig_d,ship_orig_h,ship_orig_j,ship_orig_v,ship_orig_r,ship_orig_l,ship_orig_m,ship_orig_timestamp_utc8,ship_orig_lon_ship,ship_orig_lat_ship,ship_orig_t_unix,ship_orig_i,corrected_final_total_dBA
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,127637,114.307995,30.59414167,41,1.144239236,C01,SAIL_SLOW,1,90,15,9,7,80,2139,DAYANG29,CHN,CHONGQING,16,40,,,,6/12/2025 11:00,105,413797404,2025-06-04 13:30:57+08:00,114.307995,30.59414167,1749015057,127637,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,227203,114.3215399,30.60623538,59,0.745182396,H00,SAIL_NORMAL,1,15,115,10,6,70,379,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:31:00+08:00,114.3215983,30.6063,1749015060,227203,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,285954,114.324368,30.60950255,59.18478261,1.197063798,B01,SAIL_NORMAL,1,70,12,10,4,70,374,GAN YANG 6668,CHN,NANJING,14,50,37,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:31:14+08:00,114.3247117,30.60988167,1749015074,285954,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,320364,114.3268085,30.61483222,40.77777778,1.822095267,C01,SAIL_SLOW,1,43,44,7,8,80,2327,TENGFENG2,CHN,YUEYANG,15,41,,,,6/5/2025 14:00,87,413812563,2025-06-04 13:30:55+08:00,114.32684,30.61485333,1749015055,320364,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,342160,114.3074639,30.58702472,57,1.77643462,B01,SAIL_NORMAL,1,90,14,10,8,70,319,XIN HANG 1899,CHN,YUEYANG,18,18,,,,6/3/2025 2:08,104,413772931,2025-06-04 13:31:04+08:00,114.3076,30.58716667,1749015064,342160,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,442907,114.3005636,30.58335405,32.85714286,2.496596181,B01,SAIL_SLOW,1,80,20,8,8,70,2091,DA JIAN HE SHUN,CHN,WUHU,16,53,,,,1/5/1930 13:45,100,413826111,2025-06-04 13:30:59+08:00,114.3005467,30.58332667,1749015059,442907,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,475176,114.3294907,30.61408667,57,1.897719712,B01,SAIL_NORMAL,1,90,30,10,11,70,429,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:30:56+08:00,114.3294667,30.61406667,1749015056,475176,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,588303,114.3113,30.59276957,58,1.041719744,B01,SAIL_NORMAL,1,120,22,15,10,70,309,FUQIANGLANTIAN,CHN,JIANGYIN,25,63,30,,,6/8/2025 6:16,142,413834212,2025-06-04 13:30:54+08:00,114.31125,30.5927,1749015054,588303,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,644927,114.3331361,30.6199019,26.07142857,2.623701654,B01,SAIL_SLOW,3,115,15,7,9,70,2182,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:30:56+08:00,114.333145,30.61991167,1749015056,644927,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,925026,114.3335742,30.6189675,35,2.56527781,B01,SAIL_SLOW,1,80,15,8,8,70,2159,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,,,,6/10/2025 22:00,95,413856077,2025-06-04 13:30:58+08:00,114.3335633,30.61895333,1749015058,925026,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,3117079,114.3375796,30.62110696,57,2.991486449,B01,SAIL_SLOW,1,93,16,10,9,70,483,DAMEI09,CHN,JIANGYIN,19,62,,,,6/8/2025 18:40,109,413847226,2025-06-04 13:31:04+08:00,114.3377333,30.62122667,1749015064,3117079,90.59531462
2025-06-04 05:30:57+00:00,6,114.317299,30.600603,1.539792856,31.66879567,2025-06-04 13:30:57+08:00,3720220,114.3177383,30.60093167,63,0.055702321,B01,SAIL_NORMAL,1,115,15,9,7,70,316,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:30:57+08:00,114.3177383,30.60093167,1749015057,3720220,90.59531462
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,112475,114.3055496,30.5833575,56,2.304398332,B01,SAIL_NORMAL,1,82,10,8,8,70,311,SHENGLI58,CHN,GANGWUJUMATOU,16,20,,,5,4/7/2025 22:10,92,413827581,2025-06-04 13:31:58+08:00,114.3056283,30.58347167,1749015118,112475,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,126162,114.3121004,30.59910938,32,0.592073446,B01,SAIL_SLOW,1,7,98,9,8,70,2263,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:31:51+08:00,114.312125,30.59913,1749015111,126162,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,126219,114.3239928,30.61291278,39.33333333,1.423360428,C02,SAIL_SLOW,2,75,15,8,7,80,2226,HEHAI388,CHN,ZHONGQING,15,37,,,0,6/7/2025 15:16,90,413836097,2025-06-04 13:31:50+08:00,114.32404,30.612935,1749015110,126219,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,127637,114.3073183,30.59324167,40,1.338603079,C01,SAIL_SLOW,1,90,15,9,7,80,2098,DAYANG29,CHN,CHONGQING,16,40,,,,6/12/2025 11:00,105,413797404,2025-06-04 13:31:53+08:00,114.3073183,30.59324167,1749015113,127637,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,227203,114.3226535,30.60744667,60.71428571,0.831178703,H00,SAIL_NORMAL,1,15,115,10,6,70,395,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:31:54+08:00,114.3226733,30.60746833,1749015114,227203,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,285954,114.3255005,30.61069633,60.3,1.282879704,B01,SAIL_NORMAL,1,70,12,10,4,70,398,GAN YANG 6668,CHN,NANJING,14,50,39,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:31:44+08:00,114.325305,30.61050833,1749015104,285954,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,320364,114.3258748,30.61415905,39,1.628048313,C01,SAIL_SLOW,1,43,44,7,8,80,2313,TENGFENG2,CHN,YUEYANG,15,41,,,,6/5/2025 14:00,87,413812563,2025-06-04 13:31:55+08:00,114.32584,30.61413667,1749015115,320364,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,342160,114.3084215,30.58831625,57,1.691447691,B01,SAIL_NORMAL,1,90,14,10,8,70,309,XIN HANG 1899,CHN,YUEYANG,18,18,,,,6/3/2025 2:08,104,413772931,2025-06-04 13:31:52+08:00,114.3084133,30.58828667,1749015112,342160,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,379845,114.3019333,30.57858333,57,2.936645573,B01,SAIL_NORMAL,1,70,29,10,6,70,332,XING TAI 99,CHN,WUHU,16,61,,,,6/6/2025 16:00,99,413796411,2025-06-04 13:32:17+08:00,114.3023333,30.57913,1749015137,379845,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,442907,114.3000756,30.5826,32.33333333,2.674869712,B01,SAIL_SLOW,1,80,20,8,8,70,2090,DA JIAN HE SHUN,CHN,WUHU,16,53,,,0,1/5/1930 13:45,100,413826111,2025-06-04 13:31:50+08:00,114.3001,30.58264,1749015110,442907,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,475176,114.3307272,30.6151254,57,1.977363689,B01,SAIL_NORMAL,1,90,30,10,11,70,450,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:31:41+08:00,114.33045,30.61488333,1749015101,475176,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,588303,114.3122,30.59407652,57,0.958281453,B01,SAIL_NORMAL,1,133,10,10,16,70,317,FUQIANGLANTIAN,CHN,JIANGYIN,26,63,31,,,6/8/2025 6:16,143,413834212,2025-06-04 13:31:54+08:00,114.3122167,30.5941,1749015114,588303,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,644927,114.332613,30.61935582,26.1372549,2.460475874,B01,SAIL_SLOW,3,115,15,7,9,70,2195,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:31:46+08:00,114.3326683,30.61942833,1749015106,644927,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,925026,114.332922,30.6182629,34,2.380754198,B01,SAIL_SLOW,1,80,15,8,8,70,2188,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,,,,6/10/2025 22:00,95,413856077,2025-06-04 13:31:58+08:00,114.3328633,30.61820167,1749015118,925026,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,3720220,114.3187346,30.60232813,63.125,0.151077811,B01,SAIL_NORMAL,1,120,10,11,5,70,313,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:31:54+08:00,114.3187533,30.60236333,1749015114,3720220,83.29807484
2025-06-04 05:31:53+00:00,6,114.317749,30.601265,1.522947051,30.33139983,2025-06-04 13:31:53+08:00,8109131,114.3364536,30.62134333,49.70588235,2.858623201,H00,SAIL_NORMAL,3,10,100,8,8,70,2342,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:31:57+08:00,114.336365,30.62128333,1749015117,8109131,83.29807484
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,112475,114.3056604,30.58351799,56.06896552,2.293894682,B01,SAIL_NORMAL,1,82,10,8,8,70,311,SHENGLI58,CHN,GANGWUJUMATOU,16,20,,,5,4/7/2025 22:10,92,413827581,2025-06-04 13:31:58+08:00,114.3056283,30.58347167,1749015118,112475,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,126162,114.3120144,30.59903719,32,0.611165847,B01,SAIL_SLOW,1,7,98,9,8,70,2229,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:32:07+08:00,114.3119283,30.598965,1749015127,126162,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,126219,114.3238878,30.61284444,42.83333333,1.402084729,C02,SAIL_SLOW,2,75,15,8,7,80,2135,HEHAI388,CHN,ZHONGQING,15,37,,,,6/7/2025 15:16,90,413836097,2025-06-04 13:31:59+08:00,114.3238983,30.61286833,1749015119,126219,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,127637,114.3072303,30.59314033,40.6,1.362080054,C01,SAIL_SLOW,1,90,15,9,7,80,2112,DAYANG29,CHN,CHONGQING,16,40,,0,0,6/12/2025 11:00,105,413797404,2025-06-04 13:32:04+08:00,114.307185,30.593075,1749015124,127637,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,227203,114.3227936,30.60759549,58.17647059,0.842203657,H00,SAIL_NORMAL,1,15,115,10,6,70,386,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:31:57+08:00,114.3227333,30.60753167,1749015117,227203,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,285954,114.3256526,30.61084256,60.53333333,1.294371366,B01,SAIL_NORMAL,1,70,12,10,4,70,421,GAN YANG 6668,CHN,NANJING,14,50,42,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:32:14+08:00,114.3259567,30.611135,1749015134,285954,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,320364,114.3257683,30.61408278,38.33333333,1.605528075,C01,SAIL_SLOW,1,43,44,7,8,80,2316,TENGFENG2,CHN,YUEYANG,15,41,,,0,6/5/2025 14:00,87,413812563,2025-06-04 13:31:58+08:00,114.325795,30.61410167,1749015118,320364,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,342160,114.3084783,30.58852333,57,1.679308485,B01,SAIL_NORMAL,1,90,14,10,8,70,,XIN HANG 1899,CHN,YUEYANG,18,18,,,0,6/3/2025 2:08,104,413772931,2025-06-04 13:32:00+08:00,114.3084783,30.58852333,1749015120,342160,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,379845,114.30205,30.57874278,57,2.92594913,B01,SAIL_NORMAL,1,70,29,10,6,70,332,XING TAI 99,CHN,WUHU,16,61,,,,6/6/2025 16:00,99,413796411,2025-06-04 13:32:17+08:00,114.3023333,30.57913,1749015137,379845,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,442907,114.3000178,30.58250611,32.83333333,2.696518439,B01,SAIL_SLOW,1,80,20,8,8,70,2091,DA JIAN HE SHUN,CHN,WUHU,16,53,,,,1/5/1930 13:45,100,413826111,2025-06-04 13:31:59+08:00,114.3000267,30.58252,1749015119,442907,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,475176,114.330889,30.61526661,57,1.989201362,B01,SAIL_NORMAL,1,90,30,10,11,70,455,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:32:10+08:00,114.33112,30.61546833,1749015130,475176,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,588303,114.3123076,30.59422727,57.54545455,0.948850924,B01,SAIL_NORMAL,1,133,10,10,16,70,316,FUQIANGLANTIAN,CHN,JIANGYIN,26,63,31,,,6/8/2025 6:16,143,413834212,2025-06-04 13:32:05+08:00,114.3123833,30.59433333,1749015125,588303,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,644927,114.3325576,30.6192833,26.2745098,2.440674611,B01,SAIL_SLOW,3,115,15,7,9,70,2195,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:31:46+08:00,114.3326683,30.61942833,1749015106,644927,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,925026,114.3328394,30.61817727,34,2.358272073,B01,SAIL_SLOW,1,80,15,8,8,70,2188,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,,,,6/10/2025 22:00,95,413856077,2025-06-04 13:31:58+08:00,114.3328633,30.61820167,1749015118,925026,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,3720220,114.3188469,30.60241833,63,0.155562559,B01,SAIL_NORMAL,1,120,10,11,5,70,319,YUTONG1058,CHN,JIANGYIN,16,51,31,,,6/7/2025 18:50,130,413857641,2025-06-04 13:31:57+08:00,114.3188,30.60235333,1749015117,3720220,84.11798942
2025-06-04 05:32:00+00:00,6,114.317802,30.601345,1.46289171,29.69324126,2025-06-04 13:32:00+08:00,8109131,114.3363047,30.62124422,48.29411765,2.831013651,H00,SAIL_NORMAL,3,10,100,8,8,70,2342,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:31:57+08:00,114.336365,30.62128333,1749015117,8109131,84.11798942
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,112475,114.3065733,30.58482333,57,2.212621086,B01,SAIL_NORMAL,1,82,10,8,8,70,311,SHENG LI 58,CHN,GANGWUJUMATOU,17,20,,,,4/7/2025 22:10,92,413827581,2025-06-04 13:32:57+08:00,114.3065733,30.58482333,1749015177,112475,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,126162,114.3113833,30.59838333,31,0.772826719,B01,SAIL_SLOW,1,7,98,9,8,70,2166,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:32:57+08:00,114.3113833,30.59838333,1749015177,126162,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,126219,114.3232347,30.611935,39,1.19689765,C02,SAIL_SLOW,2,75,15,8,7,80,2128,HEHAI388,CHN,ZHONGQING,15,37,,,0,6/7/2025 15:16,90,413836097,2025-06-04 13:33:00+08:00,114.3232,30.61188833,1749015180,126219,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,127637,114.3066192,30.592175,41.5,1.561722669,C01,SAIL_SLOW,1,90,15,9,7,80,2090,DAYANG29,CHN,CHONGQING,16,40,,0,0,6/12/2025 11:00,105,413797404,2025-06-04 13:32:55+08:00,114.3066267,30.59221833,1749015175,127637,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,227203,114.3239343,30.6088101,58.58823529,0.927981289,H00,SAIL_NORMAL,1,15,115,10,6,70,390,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:33:04+08:00,114.324075,30.60895833,1749015184,227203,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,285954,114.3269381,30.61203066,60.39534884,1.386329622,B01,SAIL_NORMAL,1,70,12,10,4,70,432,GAN YANG 6668,CHN,NANJING,14,50,43,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:32:44+08:00,114.3266483,30.61177167,1749015164,285954,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,320364,114.3249367,30.61335583,37.5,1.409190434,C01,SAIL_SLOW,1,43,44,7,8,80,2215,TENGFENG2,CHN,YUEYANG,15,41,,,,6/5/2025 14:00,87,413812563,2025-06-04 13:32:55+08:00,114.32496,30.61338333,1749015175,320364,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,342160,114.3093911,30.58979537,56.72222222,1.601076365,B01,SAIL_NORMAL,1,90,13,10,7,70,275,XIN HANG 1899,CHN,YUEYANG,17,18,,,,6/3/2025 2:08,103,413772931,2025-06-04 13:32:52+08:00,114.3093467,30.58968333,1749015172,342160,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,379845,114.302991,30.57998188,57.625,2.849542368,B01,SAIL_NORMAL,1,70,29,10,6,70,323,XING TAI 99,CHN,WUHU,16,61,32,,,6/6/2025 16:00,99,413796411,2025-06-04 13:33:03+08:00,114.3030817,30.580095,1749015183,379845,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,442907,114.2995092,30.5817275,33,2.880880807,B01,SAIL_SLOW,1,80,20,8,8,70,2090,DA JIAN HE SHUN,CHN,WUHU,16,53,,,0,1/5/1930 13:45,100,413826111,2025-06-04 13:32:55+08:00,114.299525,30.581755,1749015175,442907,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,475176,114.3321594,30.61631861,57,2.070369521,B01,SAIL_NORMAL,1,90,30,10,11,70,466,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:33:10+08:00,114.3324483,30.61655333,1749015190,475176,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,588303,114.313279,30.59555145,58,0.862612715,B01,SAIL_NORMAL,1,133,10,10,16,70,317,FUQIANGLANTIAN,CHN,JIANGYIN,26,63,31,,0,6/8/2025 6:16,143,413834212,2025-06-04 13:32:51+08:00,114.3131833,30.59541667,1749015171,588303,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,644927,114.3321046,30.61868208,27,2.273902317,B01,SAIL_SLOW,3,115,15,7,9,70,2090,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:32:59+08:00,114.33209,30.61866167,1749015179,644927,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,925026,114.332174,30.61746875,34,2.170274687,B01,SAIL_SLOW,1,80,15,8,8,70,2204,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,,,,6/10/2025 22:00,95,413856077,2025-06-04 13:32:58+08:00,114.3321633,30.61745667,1749015178,925026,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,3720220,114.3199004,30.60394833,63,0.264587938,B01,SAIL_NORMAL,1,120,10,11,5,70,327,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:33:04+08:00,114.3200267,30.60412333,1749015184,3720220,80.15717129
2025-06-04 05:32:57+00:00,6,114.318245,30.602039,1.544732657,28.78545141,2025-06-04 13:32:57+08:00,8109131,114.3352633,30.62054462,37.46153846,2.62145512,H00,SAIL_SLOW,3,10,100,8,8,70,2322,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:33:00+08:00,114.3352133,30.62051,1749015180,8109131,80.15717129
2025-06-04 05:33:53+00:00,6,114.31871,30.602713,1.556486116,30.70260375,2025-06-04 13:33:53+08:00,112308,114.3371088,30.62270344,32,2.832668963,B01,SAIL_SLOW,1,87,11,10,8,70,2274,GAN NANCHANG HUO1599,CHN,YUEYANG,18,47,227,,,1/5/2017 12:30,98,413834977,2025-06-04 13:34:00+08:00,114.3370217,30.622635,1749015240,112308,85.82088894
2025-06-04 05:33:53+00:00,6,114.31871,30.602713,1.556486116,30.70260375,2025-06-04 13:33:53+08:00,112475,114.3074827,30.58610933,57.86666667,2.132533406,B01,SAIL_NORMAL,1,82,10,8,8,70,315,SHENG LI 58,CHN,GANGWUJUMATOU,17,20,,,,4/7/2025 22:10,92,413827581,2025-06-04 13:33:57+08:00,114.3075467,30.5862,1749015237,112475,85.82088894
2025-06-04 05:33:53+00:00,6,114.31871,30.602713,1.556486116,30.70260375,2025-06-04 13:33:53+08:00,126162,114.3107681,30.59774487,32.15384615,0.939916726,B01,SAIL_SLOW,1,7,98,9,8,70,2189,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:33:51+08:00,114.3107883,30.59777,1749015231,126162,85.82088894
2025-06-04 05:33:53+00:00,6,114.31871,30.602713,1.556486116,30.70260375,2025-06-04 13:33:53+08:00,127637,114.3060217,30.591235,40,1.760666332,C01,SAIL_SLOW,1,90,15,9,7,80,2100,DAYANG29,CHN,CHONGQING,16,40,,,,6/12/2025 11:00,105,413797404,2025-06-04 13:33:53+08:00,114.3060217,30.591235,1749015233,127637,85.82088894
2025-06-04 05:33:53+00:00,6,114.31871,30.602713,1.556486116,30.70260375,2025-06-04 13:33:53+08:00,227203,114.3250651,30.60998548,59.21428571,1.01065622,H00,SAIL_NORMAL,1,15,115,10,6,70,408,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:33:50+08:00,114.3250033,30.60992333,1749015230,227203,85.82088894
2025-06-04 05:33:53+00:00,6,114.31871,30.602713,1.556486116,30.70260375,2025-06-04 13:33:53+08:00,285954,114.3281931,30.61310644,59.86666667,1.467858856,B01,SAIL_NORMAL,1,70,12,10,4,70,469,GAN YANG 6668,CHN,NANJING,14,50,46,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:33:57+08:00,114.3282833,30.61318,1749015237,285954,85.82088894
2025-06-04 05:33:53+00:00,6,114.31871,30.602713,1.556486116,30.70260375,2025-06-04 13:33:53+08:00,320364,114.3242112,30.61259788,37.81818182,1.216225884,C01,SAIL_SLOW,1,43,44,7,8,80,2176,TENGFENG2,CHN,YUEYANG,15,41,,,,6/5/2025 14:00,87,413812563,2025-06-04 13:33:55+08:00,114.3241867,30.61257,1749015235,320364,85.82088894
2025-06-04 05:33:53+00:00,6,114.31871,30.602713,1.556486116,30.70260375,2025-06-04 13:33:53+08:00,342160,114.3102073,30.59107647,56,1.526169163,B01,SAIL_NORMAL,1,90,13,10,7,70,285,XIN HANG 1899,CHN,YUEYANG,17,18,,,,6/3/2025 2:08,103,413772931,2025-06-04 13:33:57+08:00,114.3102833,30.59116667,1749015237,342160,85.82088894
